name,mos,std,psnr,ssim,ms_ssim,fsim,vif,pieapp,lpips,topiq_fr,dists,wadiqam_fr,ckdn_imagenet,ahiq,ckdn,cw_ssim,deepdc,gmsd,mad,nlpd,psnry,stlpips,vsi,dmm,ckdn_fixed,ckdn_p0,ckdn_p1
i01_04_2.bmp,5.75676,0.15946,29.919998,0.962965477207287,0.997171220558863,0.99779713,0.9231065,0.22681203,0.0060571763,0.8859857,0.04893166,0.006503062,0.9520927,0.61970675,0.6123266,0.999907285861693,0.019083798,0.0032511663,31.0174762168897,0.09120568,33.176353,0.0019316964,0.999410952859607,0.008465881,0.9999703,0.9882902,0.9309425
i01_04_3.bmp,5.27027,0.17368,26.84699,0.929104390949908,0.994449318033545,0.9956183,0.8716928,0.38690603,0.013848107,0.8254215,0.08829957,-0.0034893681,0.9336415,0.56767386,0.597654,0.999836564392995,0.03936869,0.0061930423,49.0960357653203,0.12608814,30.0983,0.005832603,0.998801861987902,0.024592618,0.99982077,0.9793434,0.9172171
i01_04_4.bmp,5.24324,0.16398,24.087402,0.876602501610533,0.989900894408493,0.99189657,0.8070511,0.6246682,0.03046105,0.74309695,0.14157665,-0.022617431,0.8914795,0.4803384,0.57711244,0.999690777359803,0.071412265,0.011110715,67.1485906247662,0.16629463,27.33021,0.016345713,0.997703787326759,0.066348165,0.9979469,0.931277,0.87757105
i01_04_5.bmp,4.71429,0.13138,20.954475,0.780686101761006,0.980251630138856,0.98361355,0.71266663,1.0673267,0.075643055,0.6170968,0.21185619,-0.05996426,0.7805191,0.3423238,0.54365957,0.999308393117643,0.12729871,0.02113077,89.2174664852517,0.22278379,24.189713,0.05184,0.995193099897841,0.21291381,0.84293115,0.73334026,0.74495447
i01_05_1.bmp,5.91892,0.15934,32.997776,0.956108290045832,0.996400457362861,0.99755114,0.91549873,0.2003749,0.010833548,0.9092116,0.065722585,0.010292048,0.9487819,0.5792242,0.61368644,0.99978068666619,0.018708587,0.003758934,27.1060086016255,0.079890355,36.496178,0.013055168,0.998859249082455,0.017219173,0.99998415,0.98838425,0.9208636
i01_05_2.bmp,5.7027,0.17036,29.997576,0.920932135737167,0.993225807000118,0.9951724,0.8585796,0.33150655,0.023932446,0.87563854,0.0994786,0.0057687657,0.9273113,0.5470326,0.6019301,0.999608651597874,0.036011696,0.007118038,45.199607877272,0.10989752,33.49341,0.034540135,0.997714294804202,0.057459258,0.9999361,0.982366,0.8971492
i01_05_3.bmp,5.08333,0.13249,25.008984,0.81396041492406,0.981577117474022,0.9853849,0.71525997,0.73209566,0.08239359,0.7404163,0.17014551,-0.012029199,0.8047867,0.45534754,0.5665482,0.998815247214295,0.086924374,0.020320626,80.3216213733483,0.1815683,28.490267,0.1333108,0.992729494753841,0.38958108,0.9962251,0.9074462,0.76211476
i01_05_4.bmp,4.13889,0.09744,20.0192,0.636342794047013,0.953676694504493,0.9590936,0.5359063,1.575521,0.24900335,0.56495345,0.2506972,-0.05513224,0.6066437,0.29773214,0.51102674,0.996287891872535,0.17779446,0.052391555,117.86046842691,0.2859672,23.48108,0.35719126,0.978182009847648,1.6850698,0.51016074,0.66483843,0.5927097
i01_05_5.bmp,3.13889,0.09744,15.016674,0.409647816099053,0.890939140260207,0.89811534,0.35496393,3.1714444,0.63060224,0.38401157,0.37591577,-0.11202179,0.3998786,0.119710825,0.4370783,0.986706414248808,0.31462342,0.112464376,159.466153843953,0.4311628,18.477507,0.6518406,0.941383457314945,6.7618732,0.3822185,0.45977643,0.26420316
i01_06_1.bmp,4,0.11467,33.338562,0.973509380905235,0.994740621866126,0.99435633,0.8675614,1.0052212,0.027636549,0.58935386,0.055894077,0.0032078542,0.77883327,0.5811036,0.61871904,0.998718366349274,0.02481544,0.026219651,79.6529456131806,0.08730417,36.91052,0.039382644,0.99660015963549,0.12639715,0.99998176,0.986826,0.89496434
i01_06_2.bmp,3.89189,0.16566,29.984657,0.94444883664597,0.989254057782065,0.9879754,0.76482975,1.5741851,0.055705644,0.55005497,0.07848048,-0.0054967995,0.66935205,0.5357189,0.59980977,0.998104400678039,0.04525715,0.03856515,102.118526894497,0.12772813,33.410492,0.09849097,0.993080958266266,0.29452664,0.9998023,0.9750313,0.825524
i01_06_3.bmp,3.72973,0.10571,26.92869,0.898859120428633,0.980856450565725,0.9767183,0.65231603,1.9360465,0.11200793,0.5255763,0.11822796,-0.018295728,0.5953656,0.46029553,0.5740803,0.996381576675916,0.08035833,0.05062216,123.157351747812,0.17571557,30.482492,0.19023186,0.987659458457281,0.6330259,0.998547,0.9099168,0.7522994
i01_06_4.bmp,3.48571,0.08448,24.043182,0.824811415530856,0.963317824789901,0.9581121,0.5352474,2.41762,0.20072392,0.4928586,0.15191531,-0.0360004,0.5334633,0.3616676,0.5364904,0.992343923705955,0.11935711,0.07522724,123.989706790507,0.24163918,27.598572,0.33310413,0.975179922068908,1.80112,0.5754137,0.69535244,0.5719998
i01_06_5.bmp,2.94444,0.11072,20.991322,0.710431005066408,0.933371738848081,0.9232115,0.41260138,2.9488883,0.36559474,0.44095045,0.2187072,-0.06461843,0.4563192,0.28905213,0.49209964,0.985640512449266,0.1876812,0.10525665,134.96263228947,0.33412966,24.449127,0.5112648,0.956015678007806,3.5419044,0.50960016,0.60971934,0.51586044
i01_07_1.bmp,5.08333,0.15404,33.28892,0.965377966833616,0.993920121008229,0.9915299,0.8133029,0.3090836,0.024584971,0.8854191,0.06164205,0.00824654,0.9127093,0.5731554,0.60995567,0.997125018163534,0.01816231,0.021223797,39.0703339184256,0.09937462,36.187416,0.05034907,0.996578909191842,0.19102713,0.99999154,0.9891073,0.88332677
i01_07_2.bmp,4.75,0.13249,30.266237,0.92300735504713,0.98405043188523,0.9778626,0.6809686,0.74074805,0.05188005,0.72901565,0.0876174,0.00024483554,0.82958674,0.56832576,0.59936535,0.992849022550958,0.032374382,0.040243812,65.8830848649304,0.15298021,32.27077,0.08770485,0.989933458136269,0.35712153,0.99995065,0.9817333,0.8045627
i01_07_3.bmp,4,0.11111,27.128,0.898703170781189,0.978542453278941,0.9638866,0.58021927,0.7126317,0.10492323,0.63020563,0.13749456,-0.01071083,0.74113595,0.51685923,0.5905639,0.991220069561619,0.092516005,0.054033108,97.5199049433319,0.18913543,30.162304,0.14657286,0.990498047063066,0.8647778,0.9998394,0.96684957,0.5740673
i01_07_4.bmp,3.22222,0.11188,24.069721,0.845249602325323,0.957959316009812,0.9315043,0.47209272,0.6021264,0.20794125,0.5683029,0.17762017,-0.028577032,0.6401177,0.3670009,0.5579544,0.976788773253207,0.1600579,0.090970024,126.679796337877,0.25952014,26.729013,0.27371907,0.979963113111219,1.8196267,0.9973218,0.7867248,0.46997735
i01_07_5.bmp,2.19444,0.11666,21.129658,0.764743652029816,0.924061372599963,0.8668155,0.38223183,1.0647902,0.29176447,0.45814234,0.25360548,-0.05519989,0.45214227,0.27074328,0.5714353,0.946399953828607,0.26856315,0.13403021,168.853586381839,0.36747998,24.003504,0.39924815,0.959208143442657,5.326392,0.34884635,0.6049079,0.47690183
i01_08_1.bmp,5.18919,0.13151,34.01247,0.967515482537913,0.995220946463067,0.9933189,0.8328568,0.41585514,0.05768736,0.85397637,0.03285277,0.0072985343,0.90343344,0.63989115,0.62674797,0.999947477517142,0.015241206,0.014173426,19.1531889330943,0.08745258,33.98786,0.061249144,0.998735403533152,0.10983054,0.9992747,0.9842987,0.9190705
i01_08_2.bmp,4.47222,0.13314,29.185646,0.893361122536465,0.983537153905998,0.9804158,0.6710383,0.81899315,0.16527933,0.7305631,0.08518642,-0.009050057,0.7179727,0.59772396,0.61074513,0.999830966569086,0.05619526,0.037254725,48.772080152618,0.15975963,29.150295,0.15656446,0.995963132994996,0.4893249,0.927442,0.9605741,0.88669986
i01_08_3.bmp,3.48649,0.11856,25.33688,0.726278400214873,0.947392207574697,0.9475417,0.45041963,1.7212337,0.38472056,0.51787746,0.17580217,-0.049522795,0.5121172,0.48403493,0.5306122,0.999318431490063,0.16389579,0.077553324,88.7980322580365,0.26679984,25.281738,0.3103373,0.98799129544652,2.304472,0.27717483,0.7793257,0.387702
i01_08_4.bmp,3,0.09035,22.819479,0.515600889774345,0.863805250710611,0.86838406,0.23023611,3.345905,0.5944281,0.364227,0.26539922,-0.103417754,0.21576615,0.34349734,0.35750252,0.996185187612347,0.32531667,0.1405077,130.153599001459,0.39435345,22.733145,0.5256549,0.966431357456478,12.1703205,2.358167e-09,0.4904101,0.0030744723
i01_08_5.bmp,2.11111,0.10956,21.083271,0.349380792272119,0.715782398385176,0.7285014,0.07142366,5.5785303,0.7998148,0.29797974,0.35433257,-0.1260237,0.010330707,0.17632078,0.32642454,0.975727040901895,0.48769796,0.23920497,162.463203627928,0.5431995,20.968903,0.8144622,0.92207253955623,36.01001,5.385219500000002e-16,0.13090894,6.8375775e-06
i01_09_1.bmp,6.08333,0.18162,32.70259,0.950215623825459,0.99191083642835,0.9903393,0.7235678,0.33544505,0.058675922,0.88180095,0.07148433,0.0071387137,0.9671487,0.61907226,0.64333814,0.998710668733113,0.033705533,0.01662656,36.5479912122748,0.10924926,34.735554,0.036051195,0.996887895999428,0.18513975,0.9999578,0.98794067,0.9187094
i01_09_2.bmp,5.16667,0.15466,30.141115,0.900790438365169,0.982436029622137,0.9806204,0.5945052,0.5506537,0.13453178,0.8173289,0.10424429,-0.0075059114,0.9555072,0.5598575,0.65283126,0.996975709096146,0.05955714,0.033145525,57.5079241328438,0.15423314,31.527199,0.09871121,0.993817007809515,0.68268365,0.99041593,0.9746884,0.89711976
i01_09_3.bmp,4.42857,0.12313,26.941376,0.78350458770104,0.951599389145833,0.9495786,0.41265616,1.0642166,0.33573103,0.6426348,0.18736291,-0.041748863,0.87671167,0.4688924,0.6483085,0.990260286595172,0.13193351,0.073815785,93.9669406768394,0.23850974,27.71558,0.2109805,0.984998427567705,2.7379012,0.5094088,0.77946335,0.5389447
i01_09_4.bmp,2.81081,0.10701,24.049044,0.620761706330545,0.88140009590209,0.8886122,0.24291883,2.1463878,0.58937746,0.3878942,0.2840855,-0.087865226,0.45143303,0.40126392,0.44372082,0.961076499828998,0.33226538,0.13656934,133.370926098261,0.3522746,24.630106,0.32265192,0.967331912511349,6.812616,7.418192e-07,0.46551153,0.029705042
i01_09_5.bmp,1.54054,0.11205,21.045294,0.402614666315573,0.705834519139354,0.74922705,0.08902345,4.4514804,0.7956163,0.28410038,0.3587098,-0.1146408,0.008322544,0.27888837,0.3103797,0.855368834638167,0.494142,0.23255783,176.990650381676,0.5078951,21.4444,0.598506,0.923556459458121,20.59152,1.6911185e-16,0.11902518,3.684769e-06
i01_10_1.bmp,5.97297,0.15519,33.125156,0.95022457985868,0.995838720773475,0.9969152,0.8867018,0.21108824,0.018752046,0.91905284,0.0662688,0.0104982015,0.94902,0.66556054,0.6284253,0.999852872708838,0.016160846,0.0042024106,27.3849487000021,0.09713694,33.66559,0.004092255,0.998518714129207,0.03526868,0.9999902,0.9892846,0.93068933
i01_10_2.bmp,5.94595,0.16192,30.26355,0.90721887582539,0.990609628987261,0.9926507,0.75079685,0.3240945,0.040777124,0.8946165,0.09098452,0.00834779,0.93510425,0.6711237,0.63949937,0.999365019506796,0.0362826,0.011590188,47.6905610556601,0.13932724,30.652359,0.008887401,0.996954274973986,0.08814564,0.9999881,0.99014646,0.9145231
i01_10_3.bmp,4.91667,0.15404,27.057129,0.81583917973904,0.973059681973279,0.97567296,0.5066972,0.50695795,0.13465571,0.77954805,0.16844541,-0.0038161336,0.81947994,0.6203802,0.653811,0.996000090189482,0.099181,0.037599795,82.414773134049,0.2173785,27.44606,0.045338362,0.991171087272325,0.40074825,0.99988544,0.9771616,0.82681656
i01_10_4.bmp,3.21622,0.10902,23.92538,0.654810988362769,0.907432532413443,0.91331536,0.26777655,1.269814,0.30699393,0.49162263,0.28301197,-0.039052833,0.52553505,0.4742523,0.64032465,0.967820054194885,0.25137234,0.121421896,125.181282335631,0.3544904,24.409512,0.27848554,0.971470102362566,2.5454407,0.33904412,0.6269377,0.375716
i01_10_5.bmp,2.08108,0.15934,20.90007,0.51651083589215,0.812449997101275,0.8148297,0.14687495,2.3577776,0.50699615,0.28294685,0.36214346,-0.100405306,0.06289138,0.20102373,0.5672159,0.914449882116707,0.36557174,0.2121145,164.954399840236,0.48899338,22.31905,0.4261667,0.9364661666723,9.434328,1.6807733e-09,0.26768827,0.005332309
i01_11_1.bmp,5.91429,0.16349,33.01564,0.942617344771001,0.993554707577098,0.9955732,0.8049514,0.2391385,0.022984512,0.914427,0.07426453,0.011549395,0.95473844,0.6415507,0.64912397,0.999760722140246,0.026183307,0.007974899,30.6257005831507,0.10121211,33.35206,0.009943417,0.998552939326711,0.034192044,0.9999926,0.9904405,0.9208783
i01_11_2.bmp,5.67568,0.14329,30.090092,0.886740762400885,0.985504370644285,0.9889923,0.6499265,0.36970812,0.07763505,0.8691186,0.11928487,0.0071842927,0.91455346,0.61436355,0.66276264,0.999435347138671,0.05723983,0.019729238,50.616733030486,0.14220431,30.3246,0.040191073,0.996710873737944,0.12335334,0.9999713,0.98722374,0.9243202
i01_11_3.bmp,4.69444,0.12922,27.17819,0.801992144574712,0.968952264573637,0.9744735,0.4719994,0.67265534,0.19476534,0.7266057,0.16363615,-0.013781247,0.728432,0.5698895,0.6528658,0.998701501511511,0.09701735,0.045347355,76.0685959268031,0.1935645,27.343695,0.09407118,0.992617237542225,0.47807992,0.99921775,0.9716186,0.89187205
i01_11_4.bmp,3.67568,0.10847,24.031277,0.614470289852156,0.899227883096716,0.91371834,0.22883315,1.4179821,0.41923904,0.46406597,0.28856695,-0.06718946,0.46632597,0.46722403,0.6216788,0.985679705699785,0.2699201,0.11416713,125.732111464122,0.33731323,24.16506,0.3226065,0.974499409396157,4.1531897,0.087117136,0.5718868,0.40137857
i01_11_5.bmp,1.45946,0.11839,21.062757,0.356661811141316,0.658305952552939,0.7307271,0.04263731,3.877627,0.81670725,0.27302963,0.40459132,-0.13152796,0.0031596438,0.20783348,0.31720948,0.784203231915626,0.51626176,0.2384452,182.804754020327,0.5802908,21.135511,0.63273436,0.919054087192392,29.741114,1.29032375e-17,0.09656439,4.234729e-05
i01_12_1.bmp,5.94595,0.15734,32.675102,0.928458204788415,0.987357408403144,0.9857088,0.8757049,0.262154,0.025079839,0.8598842,0.032524943,0.007632632,0.9371858,0.6236971,0.62361324,0.999956574724454,0.005048454,0.03870608,29.9365897647999,0.12708312,32.83444,0.026441142,0.997074980449977,0.05222357,0.9998387,0.98392016,0.76264673
i01_12_2.bmp,5.86486,0.16732,31.082384,0.91501749581292,0.984278758412376,0.98347354,0.8628058,0.50655985,0.02167116,0.8614289,0.029190779,0.008203545,0.9427488,0.6290269,0.62029094,0.999983772642539,0.0031251907,0.045882586,27.7109544762001,0.14766994,31.158836,0.019340236,0.996969017464617,0.06842672,0.9999783,0.9879155,0.879022
i01_12_3.bmp,4.21622,0.13315,27.18523,0.801907556303713,0.960022810464756,0.9594842,0.6765719,1.1610001,0.13244683,0.60980743,0.094450474,-0.02779299,0.65868634,0.5562348,0.5817758,0.999719956852265,0.02874583,0.08665918,66.20868167073,0.21882418,27.1837,0.14573331,0.984969051514484,0.978174,0.52217966,0.8144436,0.55157614
i01_12_4.bmp,3.83333,0.13889,23.929459,0.659372646563305,0.925793004602327,0.93016404,0.48996192,1.2397258,0.12020162,0.5942175,0.10899544,-0.029600404,0.615505,0.49003386,0.5613826,0.99973405789532,0.047169507,0.11267797,84.1705470816843,0.3056388,23.918766,0.12164806,0.97284087200486,2.010712,0.5810175,0.916094,0.47848436
i01_12_5.bmp,3.43243,0.11806,21.31236,0.464738539489416,0.870356240670149,0.90380394,0.22958766,1.5895817,0.25109932,0.48247525,0.15805304,-0.06990371,0.43420428,0.38487846,0.54136425,0.999552670234706,0.078160465,0.13105932,107.490744687984,0.39287156,21.29077,0.2457993,0.959056926308338,4.243602,0.5082281,0.59654427,0.28186107
i01_13_1.bmp,5.45946,0.13565,33.868835,0.955668349463402,0.99242441636198,0.99566174,0.89422023,0.40412554,0.020370694,0.869149,0.043046653,0.0048784884,0.9273891,0.6365244,0.62427723,0.999846441764101,0.009940624,0.025691355,17.0781257632384,0.087417945,33.96959,0.021324111,0.99782279332005,0.11853768,0.9999969,0.99218035,0.9136143
i01_13_2.bmp,3.91429,0.09365,29.497967,0.889662611903696,0.967415215952419,0.9466182,0.7101559,1.715656,0.080681704,0.66470426,0.09070575,-0.012202688,0.6254857,0.5359198,0.59923893,0.999743978914513,0.039230406,0.093603455,56.664398291126,0.18452448,29.558567,0.11223427,0.979343162512932,1.3645179,0.9816429,0.8483889,0.5766194
i01_13_3.bmp,3.27778,0.09305,27.070534,0.804231314792221,0.91382587659775,0.8924558,0.38925362,1.9329314,0.12417477,0.4744168,0.13866854,-0.021690095,0.474979,0.45007887,0.5694651,0.994688184081881,0.07608515,0.14638801,84.2976391076018,0.30471873,27.112759,0.17227934,0.953655702939601,4.0641055,0.9967039,0.7524159,0.5183468
i01_13_4.bmp,3.16667,0.11453,24.317898,0.691058059328819,0.879961848344499,0.8786051,0.33378658,2.2949157,0.18786448,0.44955856,0.16436118,-0.054051932,0.37160423,0.40472203,0.56694484,0.994691668144649,0.106426775,0.16160047,101.741622059764,0.3611275,24.328936,0.27540386,0.945635285699447,5.848855,0.5061304,0.5347501,0.37439823
i01_13_5.bmp,3.10811,0.09955,20.781666,0.696994788768263,0.899849103685559,0.90370035,0.37588695,2.0317423,0.23364897,0.4352465,0.17348135,-0.05776843,0.35669285,0.3318896,0.5866788,0.997934492310889,0.13878477,0.14649776,107.389415524905,0.30928585,20.817375,0.33217633,0.953351830497695,5.370672,0.50427574,0.53253293,0.30709538
i01_14_1.bmp,5.69444,0.12922,32.908833,0.969297476400548,0.987505952015004,0.9917149,0.8692426,0.20889027,0.011629282,0.8914012,0.0055114627,0.00793703,0.9498622,0.6161415,0.62550217,0.995907184097292,0.00061148405,0.04637761,33.095350465537,0.13043821,32.8216,0.006531509,0.997977961374722,0.048925743,0.9999976,0.99246466,0.91408515
i01_14_2.bmp,6.05405,0.14777,29.754635,0.959868691350189,0.982415824763345,0.98944736,0.8312385,0.22230338,0.014220104,0.8875753,0.0071219206,0.010226746,0.9549269,0.63095623,0.6247466,0.996914043832926,0.00071907043,0.05202049,33.9168826257782,0.17130023,29.652225,0.006836416,0.998066820847717,0.03929125,0.999995,0.9926306,0.9231217
i01_14_3.bmp,5.75676,0.12908,27.086077,0.928865838280858,0.956603463095947,0.9687609,0.71860313,0.34159702,0.040746745,0.84550446,0.025805533,-0.0027993268,0.91239303,0.60696316,0.61109847,0.975793030346022,0.0039924383,0.08636623,60.1309146048208,0.26787585,26.940348,0.025195796,0.994598775201042,0.23865661,0.9999933,0.98948276,0.8151849
i01_14_4.bmp,5.55556,0.1329,25.357693,0.890199978177147,0.915943532215749,0.95555115,0.59910285,0.50522,0.069375195,0.8085506,0.04093945,-0.01665872,0.8037264,0.58216524,0.5968479,0.918558707554412,0.010856509,0.11192145,75.828818111782,0.3554377,25.201317,0.05214441,0.989896079584302,0.4899343,0.9999908,0.9914567,0.7091896
i01_14_5.bmp,4.47059,0.1264,23.564356,0.853869139393647,0.874384338009972,0.92223454,0.5141265,0.58227307,0.101126194,0.74762386,0.069678724,-0.027077807,0.64586747,0.51351935,0.59318,0.859125639827221,0.025124907,0.1391767,93.5116649185538,0.44082797,23.412338,0.08078684,0.982025729068701,1.1139647,0.9999324,0.9865935,0.6072583
i01_15_1.bmp,2.83333,0.12729,26.903488,0.949345054377866,0.934728842665224,0.92555416,0.903008,1.7675534,0.07998625,0.46960467,0.061611235,-0.022631027,0.3430236,0.3549614,0.6082935,0.801810527152491,0.02358371,0.15924045,82.6642016469279,0.2745602,26.9226,0.05517667,0.957123695234391,4.391952,0.5055278,0.8712616,0.38461125
i01_15_2.bmp,2.82857,0.12445,25.93039,0.956425074703772,0.932621876345929,0.927187,0.92311126,1.7656864,0.068434715,0.48105806,0.053278327,-0.019055223,0.3791059,0.3846415,0.6120975,0.811841158664669,0.018615723,0.1497693,73.4050533410401,0.28246403,25.939207,0.049578205,0.961524536486659,3.648023,0.50431377,0.9099693,0.46940354
i01_15_3.bmp,3.10811,0.15659,25.394657,0.965462380126505,0.932142737650684,0.93463194,0.939794,1.598407,0.060833618,0.5004603,0.04570669,-0.012720396,0.43093312,0.41985527,0.6181528,0.819222951302777,0.014089167,0.12858163,76.7663385839837,0.27766928,25.413109,0.04531685,0.965823874363354,3.168207,0.99312073,0.9638823,0.6062457
i01_15_4.bmp,3.58333,0.13249,24.731102,0.974867150690834,0.940085583528072,0.9449204,0.9577619,1.6901274,0.042176608,0.52405775,0.03499216,-0.010174593,0.48364422,0.49314585,0.61869496,0.865319187156091,0.010233223,0.11057905,63.0279827825411,0.2555443,24.742105,0.027028795,0.971025428216101,1.7263702,0.9999579,0.9816933,0.85283166
i01_15_5.bmp,3.89189,0.15185,24.33696,0.987077926323307,0.969000411258541,0.9654102,0.9794198,1.4917047,0.026985258,0.5661598,0.027004063,-0.0014778287,0.4933868,0.5767828,0.6233419,0.949150600400913,0.012645543,0.08333286,0,0.18934914,25.823519,0.014135465,0.978807885522325,1.2621496,0.5563333,0.9649872,0.5514151
i01_16_1.bmp,5.80556,0.14604,32.570873,0.997480085147423,0.99974459388021,0.9998685,0.9999069,0.015480669,0.0013039943,0.8907568,0.003027618,0.013386456,0.964234,0.56752384,0.6374509,0.999999885689127,0.00043541193,0.00055073603,1.32533329583372,0.007945604,32.569565,0.0034523483,0.999963096213136,7.161611e-05,0.9999995,0.99470717,0.9479899
